AMP Project ID,Latitude,Longitude,Precision,GeoNameID,Geoname,ADM1 ID,ADM1 Name,ADM2 ID,ADM2 Name,Donor,Recipient,Project Name,Status,Date of Agreement Signed,Date of Planned Completion,Comulative Commitment,Cumulative Disbursement,Type of Assistance,AMP Sector,MDGS1,AidData Sector,AidData Purpose Code,AidData Purpose Name,Has Feasibility Study?,Has Technical Assistance?,AidData Activity Codes,AidData Activity Names
872261299881,-14.26273,34.18559,3,930023,Dedza District,1888,Central Region,19307,Dedza,African Development Bank (AfDB),Malawi,Smallholder crop production and marketing project,Ongoing,2006,2010,"32,961,255.33","18,412,772.22",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,31120,Agricultural development,0,1,12250.03|12250.05|13040.02|13040.04|14015.02|14020.06|14081.01|15150.01|31110.02|31110.03|31120.05|31120.06|31140.02|31140.04|31181.01|31181.02|31191.01|31191.02|31191.03|31191.04|91010.01,"Malaria control|Helminthiasis |Information, education and communication|Prevention|Inland surface waters|Water supply assessments and studies|All water supply and sanitation education/training activities|Strengthening civil society, activity unspecified or does not fit elsewhere in group|Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Agriculture infrastructure|Food crop production|Irrigation|Hydraulic structures|Formal education/training, Agriculture|Agricultural extension|Agricultural services |Plant and post-harvest protection and pest control|Agricultural financial services|Agricultural co-operatives|All items relating to otherwise unspecified adminstrative costs of donors"
872261299881,-15.04839,35.0591,3,1105840,Balaka District,1890,Southern Region,42174,Balaka,African Development Bank (AfDB),Malawi,Smallholder crop production and marketing project,Ongoing,2006,2010,"32,961,255.33","18,412,772.22",Grant,"Water, Sanitation and Irrigation",Sustainable Economic Growth,,31120,Agricultural development,0,1,12250.03|12250.05|13040.02|13040.04|14015.02|14020.06|14081.01|15150.01|31110.02|31110.03|31120.05|31120.06|31140.02|31140.04|31181.01|31181.02|31191.01|31191.02|31191.03|31191.04|91010.01,"Malaria control|Helminthiasis |Information, education and communication|Prevention|Inland surface waters|Water supply assessments and studies|All water supply and sanitation education/training activities|Strengthening civil society, activity unspecified or does not fit elsewhere in group|Agricultural sector policy, planning and programmes|Institution capacity building, Agriculture|Agriculture infrastructure|Food crop production|Irrigation|Hydraulic structures|Formal education/training, Agriculture|Agricultural extension|Agricultural services |Plant and post-harvest protection and pest control|Agricultural financial services|Agricultural co-operatives|All items relating to otherwise unspecified adminstrative costs of donors"
872261299890,,,8,927384,Republic of Malawi,,,,,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-9.927265,33.42541,3,235749,Chitipa District,1889,Northern Region,19316,Chitipa,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.430074,35.418291,3,923292,Zomba District,1890,Southern Region,19330,Zomba,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-13.71959,34.40184,3,924053,Salima District,1888,Central Region,19315,Salima,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-10.80292,33.80524,3,924100,Rumphi District,1889,Northern Region,19320,Rumphi,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-12.80417,34.08298,3,924703,Nkhotakota District,1888,Central Region,19312,Nkhotakota,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-13.29574,33.90798,3,924490,Ntchisi District,1888,Central Region,19314,Ntchisi,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-16.75,35.16667,3,924567,Nsanje District,1890,Southern Region,19328,Nsanje,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-11.65304,34.05322,3,924730,Nkhata Bay District,1889,Northern Region,42173,Nkhata Bay,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-14.75,34.75,3,925072,Ntcheu District,1888,Central Region,19313,Ntcheu,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-11.85428,33.60778,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.63337,34.51682,3,925595,Mwanza District,1890,Southern Region,65271,Mwanza,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.9344,35.4999,3,925788,Mulanje District,1890,Southern Region,42176,Mulanje,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-13.7623,33.07998,3,926745,Mchinji District,1888,Central Region,19311,Mchinji,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-14.39296,35.34658,3,927245,Mangochi District,1890,Southern Region,19325,Mangochi,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-14.94583,35.57367,3,927642,Machinga District,1890,Southern Region,42175,Machinga,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.75268,35.21576,3,930579,Chiradzulu District,1890,Southern Region,19323,Chiradzulu,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-16.105828,35.150601,3,930283,Thyolo District,1890,Southern Region,19329,Thyolo,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-14.26273,34.18559,3,930023,Dedza District,1888,Central Region,19307,Dedza,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-13.60098,33.82378,3,929975,Dowa District,1888,Central Region,19308,Dowa,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-10.11153,33.88151,3,928657,Karonga District,1889,Northern Region,19317,Karonga,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-13,33.41667,3,928531,Kasungu District,1888,Central Region,19309,Kasungu,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-14.01962,33.68407,3,927964,Lilongwe District,1888,Central Region,19310,Lilongwe,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-16.16667,34.75,3,931067,Chikwawa District,1890,Southern Region,19322,Chikwawa,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.647316,34.939562,3,931754,Blantyre District,1890,Southern Region,19321,Blantyre,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.04839,35.0591,3,1105840,Balaka District,1890,Southern Region,42174,Balaka,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,,,3,1105841,Likoma District,1889,Northern Region,42172,Likoma,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299890,-15.66667,35.66667,3,1105842,Phalombe District,1890,Southern Region,42177,Phalombe,African Development Bank (AfDB),Malawi,Support to the health sector programme,Ongoing,2006,2011,"22,235,530.60","17,265,930.88",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.02|12110.03|12110.04|12181.01|12220.02|12220.04|12230.02|12230.03,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|All medical education/training activities|Basic/primary health care programmes|Supply of drugs, medicines and vaccines (basic)|Basic hospitals, clinics and dispensaries|Basic health medical equipment and supplies "
872261299923,,,6,927384,Republic of Malawi,,,,,UK Department for International Development (DfID),Malawi,Inputs and Maize Market (FA) - previous name was Agriculture Inputs Subsidy (FA),Ongoing,2008,2011,"39,162,646.11","30,624,885.37",Grant,Agriculture,Sustainable Economic Growth,,31120,Agricultural development,0,0,31120.06|31150.01|31191.01,"Food crop production|Agricultural inputs, activity unspecified or does not fit elsewhere in group|Agricultural services "
872261299954,,,8,927384,Republic of Malawi,,,,,UK Department for International Development (DfID),Malawi,Agriculture Input Subsidy (TC),Closed,,,"2,247,148.51","1,488,097.57",Grant,Agriculture,Sustainable Economic Growth,,31150,Agricultural inputs,0,1,31150.01,"Agricultural inputs, activity unspecified or does not fit elsewhere in group"
872261309774,-13.983333,33.783333,1,927967,Lilongwe,1888,Central Region,19310,Lilongwe,Norwegian Agency for Development Cooperation (NORAD),Malawi,Support to Bunda College Phase III,Ongoing,2005,2009,"3,038,276.21","3,718,915.05",Grant,Agriculture,Sustainable Economic Growth,,11420,Higher education,0,0,11420.01,"Post-secondary education, activity unspecified or does not fit elsewhere in group"
872261309778,-15.666667,35.666667,3,1105842,Phalombe District,1890,Southern Region,42177,Phalombe,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-13.762298,33.079984,3,926745,Mchinji District,1888,Central Region,19311,Mchinji,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-13,33.416667,3,928531,Kasungu District,1888,Central Region,19309,Kasungu,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-10.111532,33.881507,3,928657,Karonga District,1889,Northern Region,19317,Karonga,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-11.65304,34.053218,3,924730,Nkhata Bay District,1889,Northern Region,42173,Nkhata Bay,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-13.600977,33.823778,3,929975,Dowa District,1888,Central Region,19308,Dowa,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-13.719594,34.401842,3,924053,Salima District,1888,Central Region,19315,Salima,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-15.430074,35.418291,3,923292,Zomba District,1890,Southern Region,19330,Zomba,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-10.802922,33.805243,3,924100,Rumphi District,1889,Northern Region,19320,Rumphi,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-13.295737,33.907981,3,924490,Ntchisi District,1888,Central Region,19314,Ntchisi,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-12.804172,34.082977,3,924703,Nkhotakota District,1888,Central Region,19312,Nkhotakota,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-14.75,34.75,3,925072,Ntcheu District,1888,Central Region,19313,Ntcheu,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-11.854277,33.607776,3,925496,Mzimba District,1889,Northern Region,19318,Mzimba,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-15.934395,35.499904,3,925788,Mulanje District,1890,Southern Region,42176,Mulanje,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-14.392955,35.346577,3,927245,Mangochi District,1890,Southern Region,19325,Mangochi,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-14.945831,35.573667,3,927642,Machinga District,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-14.019624,33.68407,3,927964,Lilongwe District,1888,Central Region,19310,Lilongwe,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-16.105828,35.150601,3,930283,Thyolo District,1890,Southern Region,19329,Thyolo,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
872261309778,-15.048394,35.059102,3,1105840,Balaka District,1890,Southern Region,42174,Balaka,Norwegian Agency for Development Cooperation (NORAD),Malawi,OXFAM,Closed,2004,2007,"1,822,943.05","900,892.32",Grant,Agriculture,Sustainable Economic Growth,,99810,Sectors not specified,0,0,99810.01,All other activities when sector is not specified
8722611410251,,,8,927384,Republic of Malawi,,,,,US Agency for International Development,Malawi,DELIVER II - TASK ORDER 1,Ongoing,,,"2,415,000.00","4,464,485.00",Grant,Health,Social Development,,12110,Health policy and administrative management,0,1,12110.03|12110.04,"Institution capacity building, Health general|Aid to health ministries, public health administration"
8722611410252,,,6,927384,Republic of Malawi,,,,,US Agency for International Development,Malawi,DELIVER PROJECT TASK ORDER 3 FOR MALARIA,Ongoing,,2011,"14,150,000.00","38,325,405.00",Grant,Health,Social Development,,12250,Infectious & Parasitic disease control,0,0,12250.03,Malaria control
8722611410254,,,6,927384,Republic of Malawi,,,,,US Agency for International Development,Malawi,STRENGTHENING PHARMACEUTICAL SYSTEM,Ongoing,2007,2010,"400,000.00","3,271,347.00",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.02|12110.03|12110.04|12220.04|12250.03|12281.01|13040.05|32120.13,"Health sector policy, planning and programmes|Institution capacity building, Health general|Aid to health ministries, public health administration|Supply of drugs, medicines and vaccines (basic)|Malaria control|All staff training, basic health care services|Treatment, care|Pharmaceutical production"
8722611410257,-13.719594,34.401842,3,924053,Salima District,1888,Central Region,19315,Salima,US Agency for International Development,Malawi,INDOOR RESIDUAL SPRAYING,Ongoing,2007,2009,,,Grant,Health,Social Development,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8722611410257,-12.804172,34.082977,3,924703,Nkhotakota District,1888,Central Region,19312,Nkhotakota,US Agency for International Development,Malawi,INDOOR RESIDUAL SPRAYING,Ongoing,2007,2009,,,Grant,Health,Social Development,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8722611410257,-14.019624,33.68407,3,927964,Lilongwe District,1888,Central Region,19310,Lilongwe,US Agency for International Development,Malawi,INDOOR RESIDUAL SPRAYING,Ongoing,2007,2009,,,Grant,Health,Social Development,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8722611410258,,,6,927384,Republic of Malawi,,,,,US Agency for International Development,Malawi,UNICEF MALARIA GRANT,Ongoing,2007,2010,"4,788,800.00","12,908,092.00",Grant,Health,Social Development,,12250,Infectious & Parasitic disease control,0,0,12250.03|12250.04,Malaria control|Tuberculosis control
